iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AIA,2020-01-01 00:00:00,2020-12-31 00:00:00,rock-quarrying,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.030318,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,rock-quarrying,co2,0,tonnes,annual,2023-10-03 21:10:31.031278,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,rock-quarrying,ch4,,tonnes,annual,2023-10-03 21:10:31.031294,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,rock-quarrying,n2o,,tonnes,annual,2023-10-03 21:10:31.031303,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,rock-quarrying,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.031312,
AIA,2021-01-01 00:00:00,2021-12-31 00:00:00,rock-quarrying,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.031319,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,rock-quarrying,co2,0,tonnes,annual,2023-10-03 21:10:31.031953,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,rock-quarrying,ch4,,tonnes,annual,2023-10-03 21:10:31.031994,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,rock-quarrying,n2o,,tonnes,annual,2023-10-03 21:10:31.032007,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,rock-quarrying,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.032016,
AIA,2022-01-01 00:00:00,2022-12-31 00:00:00,rock-quarrying,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.032024,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,rock-quarrying,co2,0,tonnes,annual,2023-10-03 21:10:31.032586,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,rock-quarrying,ch4,,tonnes,annual,2023-10-03 21:10:31.032601,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,rock-quarrying,n2o,,tonnes,annual,2023-10-03 21:10:31.032611,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,rock-quarrying,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.032619,
ALA,2015-01-01 00:00:00,2015-12-31 00:00:00,rock-quarrying,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.032627,
ALA,2016-01-01 00:00:00,2016-12-31 00:00:00,rock-quarrying,co2,0,tonnes,annual,2023-10-03 21:10:31.033285,
ALA,2016-01-01 00:00:00,2016-12-31 00:00:00,rock-quarrying,ch4,,tonnes,annual,2023-10-03 21:10:31.033301,
ALA,2016-01-01 00:00:00,2016-12-31 00:00:00,rock-quarrying,n2o,,tonnes,annual,2023-10-03 21:10:31.033311,
ALA,2016-01-01 00:00:00,2016-12-31 00:00:00,rock-quarrying,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.033319,
ALA,2016-01-01 00:00:00,2016-12-31 00:00:00,rock-quarrying,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.033327,
ALA,2017-01-01 00:00:00,2017-12-31 00:00:00,rock-quarrying,co2,0,tonnes,annual,2023-10-03 21:10:31.033998,
ALA,2017-01-01 00:00:00,2017-12-31 00:00:00,rock-quarrying,ch4,,tonnes,annual,2023-10-03 21:10:31.03402,
ALA,2017-01-01 00:00:00,2017-12-31 00:00:00,rock-quarrying,n2o,,tonnes,annual,2023-10-03 21:10:31.034032,
ALA,2017-01-01 00:00:00,2017-12-31 00:00:00,rock-quarrying,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.034042,
ALA,2017-01-01 00:00:00,2017-12-31 00:00:00,rock-quarrying,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.03405,
ALA,2018-01-01 00:00:00,2018-12-31 00:00:00,rock-quarrying,co2,0,tonnes,annual,2023-10-03 21:10:31.034629,
ALA,2018-01-01 00:00:00,2018-12-31 00:00:00,rock-quarrying,ch4,,tonnes,annual,2023-10-03 21:10:31.034645,
ALA,2018-01-01 00:00:00,2018-12-31 00:00:00,rock-quarrying,n2o,,tonnes,annual,2023-10-03 21:10:31.034654,
ALA,2018-01-01 00:00:00,2018-12-31 00:00:00,rock-quarrying,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.034663,
ALA,2018-01-01 00:00:00,2018-12-31 00:00:00,rock-quarrying,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.034671,
ALA,2019-01-01 00:00:00,2019-12-31 00:00:00,rock-quarrying,co2,0,tonnes,annual,2023-10-03 21:10:31.035401,
ALA,2019-01-01 00:00:00,2019-12-31 00:00:00,rock-quarrying,ch4,,tonnes,annual,2023-10-03 21:10:31.035466,
ALA,2019-01-01 00:00:00,2019-12-31 00:00:00,rock-quarrying,n2o,,tonnes,annual,2023-10-03 21:10:31.035482,
ALA,2019-01-01 00:00:00,2019-12-31 00:00:00,rock-quarrying,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.035491,
ALA,2019-01-01 00:00:00,2019-12-31 00:00:00,rock-quarrying,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.035499,
ALA,2020-01-01 00:00:00,2020-12-31 00:00:00,rock-quarrying,co2,0,tonnes,annual,2023-10-03 21:10:31.036489,
ALA,2020-01-01 00:00:00,2020-12-31 00:00:00,rock-quarrying,ch4,,tonnes,annual,2023-10-03 21:10:31.036506,
ALA,2020-01-01 00:00:00,2020-12-31 00:00:00,rock-quarrying,n2o,,tonnes,annual,2023-10-03 21:10:31.036516,
ALA,2020-01-01 00:00:00,2020-12-31 00:00:00,rock-quarrying,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.036525,
ALA,2020-01-01 00:00:00,2020-12-31 00:00:00,rock-quarrying,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.036532,
ALA,2021-01-01 00:00:00,2021-12-31 00:00:00,rock-quarrying,co2,0,tonnes,annual,2023-10-03 21:10:31.037217,
ALA,2021-01-01 00:00:00,2021-12-31 00:00:00,rock-quarrying,ch4,,tonnes,annual,2023-10-03 21:10:31.037234,
ALA,2021-01-01 00:00:00,2021-12-31 00:00:00,rock-quarrying,n2o,,tonnes,annual,2023-10-03 21:10:31.037243,
ALA,2021-01-01 00:00:00,2021-12-31 00:00:00,rock-quarrying,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.037252,
ALA,2021-01-01 00:00:00,2021-12-31 00:00:00,rock-quarrying,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.037259,
ALA,2022-01-01 00:00:00,2022-12-31 00:00:00,rock-quarrying,co2,0,tonnes,annual,2023-10-03 21:10:31.037821,
