iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
MAR,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_100yr,2810,tonnes,annual,2023-10-03 21:13:23.530645,2023-11-02 13:53:03.981041
MAR,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_20yr,2810,tonnes,annual,2023-10-03 21:13:23.530652,2023-11-02 13:53:03.981041
MAR,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2,1433,tonnes,annual,2023-10-03 21:13:23.531205,2023-11-02 13:53:03.981041
MAR,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_100yr,1433,tonnes,annual,2023-10-03 21:13:23.531239,2023-11-02 13:53:03.981041
MAR,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_20yr,1433,tonnes,annual,2023-10-03 21:13:23.531248,2023-11-02 13:53:03.981041
MAR,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2,1433,tonnes,annual,2023-10-03 21:13:23.531767,2023-11-02 13:53:03.981041
MAR,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_100yr,1433,tonnes,annual,2023-10-03 21:13:23.531799,2023-11-02 13:53:03.981041
MAR,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_20yr,1433,tonnes,annual,2023-10-03 21:13:23.531806,2023-11-02 13:53:03.981041
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2,1405,tonnes,annual,2023-10-03 21:13:23.532425,2023-11-02 13:53:03.981041
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2e_100yr,1405,tonnes,annual,2023-10-03 21:13:23.532459,2023-11-02 13:53:03.981041
MAR,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2e_20yr,1405,tonnes,annual,2023-10-03 21:13:23.532467,2023-11-02 13:53:03.981041
MAR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,1095,tonnes,annual,2023-10-03 21:13:23.532991,2023-11-02 13:53:03.981041
MAR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,1095,tonnes,annual,2023-10-03 21:13:23.533023,2023-11-02 13:53:03.981041
MAR,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,1095,tonnes,annual,2023-10-03 21:13:23.533032,2023-11-02 13:53:03.981041
MAR,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2,736,tonnes,annual,2023-10-03 21:13:23.533534,2023-11-02 13:53:03.981041
MAR,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2e_100yr,736,tonnes,annual,2023-10-03 21:13:23.533569,2023-11-02 13:53:03.981041
MAR,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2e_20yr,736,tonnes,annual,2023-10-03 21:13:23.533579,2023-11-02 13:53:03.981041
MEX,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2,1153460,tonnes,annual,2023-10-03 21:13:23.552837,2023-11-02 13:53:03.981041
MEX,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_100yr,1002540,tonnes,annual,2023-10-03 21:13:23.554082,2023-11-02 13:53:03.981041
MEX,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_20yr,1002540,tonnes,annual,2023-10-03 21:13:23.554089,2023-11-02 13:53:03.981041
MEX,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2,1201970,tonnes,annual,2023-10-03 21:13:23.554617,2023-11-02 13:53:03.981041
MEX,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_100yr,1201970,tonnes,annual,2023-10-03 21:13:23.554647,2023-11-02 13:53:03.981041
MEX,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_20yr,1201970,tonnes,annual,2023-10-03 21:13:23.554655,2023-11-02 13:53:03.981041
MEX,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2,609070,tonnes,annual,2023-10-03 21:13:23.555261,2023-11-02 13:53:03.981041
MEX,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_100yr,609070,tonnes,annual,2023-10-03 21:13:23.555305,2023-11-02 13:53:03.981041
MEX,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_20yr,609070,tonnes,annual,2023-10-03 21:13:23.555601,2023-11-02 13:53:03.981041
MNG,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2,632529,tonnes,annual,2023-10-03 21:13:23.588439,2023-11-02 13:53:03.981041
MNG,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_100yr,632529,tonnes,annual,2023-10-03 21:13:23.58847,2023-11-02 13:53:03.981041
MNG,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_20yr,632529,tonnes,annual,2023-10-03 21:13:23.588477,2023-11-02 13:53:03.981041
MNG,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2,511695,tonnes,annual,2023-10-03 21:13:23.588984,2023-11-02 13:53:03.981041
MNG,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_100yr,511695,tonnes,annual,2023-10-03 21:13:23.589027,2023-11-02 13:53:03.981041
MNG,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_20yr,511695,tonnes,annual,2023-10-03 21:13:23.589038,2023-11-02 13:53:03.981041
MNG,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2,704618,tonnes,annual,2023-10-03 21:13:23.58967,2023-11-02 13:53:03.981041
MNG,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_100yr,704618,tonnes,annual,2023-10-03 21:13:23.589701,2023-11-02 13:53:03.981041
MNG,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_20yr,704618,tonnes,annual,2023-10-03 21:13:23.589708,2023-11-02 13:53:03.981041
MNG,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2,1133038,tonnes,annual,2023-10-03 21:13:23.593542,2023-11-02 13:53:03.981041
MNG,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2e_100yr,1133038,tonnes,annual,2023-10-03 21:13:23.593576,2023-11-02 13:53:03.981041
MNG,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2e_20yr,1133038,tonnes,annual,2023-10-03 21:13:23.593601,2023-11-02 13:53:03.981041
MRT,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2,249551,tonnes,annual,2023-10-03 21:13:23.606243,2023-11-02 13:53:04.03895
MRT,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2e_100yr,249551,tonnes,annual,2023-10-03 21:13:23.606274,2023-11-02 13:53:04.03895
MRT,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2e_20yr,249551,tonnes,annual,2023-10-03 21:13:23.606282,2023-11-02 13:53:04.03895
MRT,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2,285262,tonnes,annual,2023-10-03 21:13:23.607273,2023-11-02 13:53:04.03895
MRT,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2e_100yr,285262,tonnes,annual,2023-10-03 21:13:23.607309,2023-11-02 13:53:04.03895
MRT,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2e_20yr,285262,tonnes,annual,2023-10-03 21:13:23.607317,2023-11-02 13:53:04.03895
MRT,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2,251851,tonnes,annual,2023-10-03 21:13:23.608026,2023-11-02 13:53:04.03895
MRT,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_100yr,251851,tonnes,annual,2023-10-03 21:13:23.608059,2023-11-02 13:53:04.03895
MRT,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_20yr,251851,tonnes,annual,2023-10-03 21:13:23.608067,2023-11-02 13:53:04.03895
MRT,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2,230287,tonnes,annual,2023-10-03 21:13:23.608636,2023-11-02 13:53:04.03895
MRT,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_100yr,230287,tonnes,annual,2023-10-03 21:13:23.608678,2023-11-02 13:53:04.03895
MRT,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_20yr,230287,tonnes,annual,2023-10-03 21:13:23.608699,2023-11-02 13:53:04.03895
MRT,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2,262300,tonnes,annual,2023-10-03 21:13:23.609475,2023-11-02 13:53:04.03895
MRT,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_100yr,262300,tonnes,annual,2023-10-03 21:13:23.609512,2023-11-02 13:53:04.03895
MRT,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_20yr,262300,tonnes,annual,2023-10-03 21:13:23.609522,2023-11-02 13:53:04.03895
MYS,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2,13781,tonnes,annual,2023-10-03 21:13:23.636903,2023-11-02 13:53:04.03895
MYS,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2e_100yr,13781,tonnes,annual,2023-10-03 21:13:23.636934,2023-11-02 13:53:04.03895
MYS,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2e_20yr,13781,tonnes,annual,2023-10-03 21:13:23.636942,2023-11-02 13:53:04.03895
MYS,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2,28224,tonnes,annual,2023-10-03 21:13:23.637484,2023-11-02 13:53:04.03895
MYS,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_100yr,28224,tonnes,annual,2023-10-03 21:13:23.637515,2023-11-02 13:53:04.03895
MYS,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_20yr,28224,tonnes,annual,2023-10-03 21:13:23.637522,2023-11-02 13:53:04.03895
MYS,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2,24149,tonnes,annual,2023-10-03 21:13:23.638202,2023-11-02 13:53:04.03895
MYS,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_100yr,24149,tonnes,annual,2023-10-03 21:13:23.638233,2023-11-02 13:53:04.03895
MYS,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_20yr,24149,tonnes,annual,2023-10-03 21:13:23.63824,2023-11-02 13:53:04.03895
MYS,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2,29952,tonnes,annual,2023-10-03 21:13:23.638821,2023-11-02 13:53:04.03895
MYS,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_100yr,29952,tonnes,annual,2023-10-03 21:13:23.638857,2023-11-02 13:53:04.03895
MYS,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_20yr,29952,tonnes,annual,2023-10-03 21:13:23.638875,2023-11-02 13:53:04.03895
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2,38671,tonnes,annual,2023-10-03 21:13:23.63945,2023-11-02 13:53:04.03895
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2e_100yr,38671,tonnes,annual,2023-10-03 21:13:23.639488,2023-11-02 13:53:04.03895
MYS,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2e_20yr,38671,tonnes,annual,2023-10-03 21:13:23.639499,2023-11-02 13:53:04.03895
MYS,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,21360,tonnes,annual,2023-10-03 21:13:23.640168,2023-11-02 13:53:04.03895
MYS,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,21360,tonnes,annual,2023-10-03 21:13:23.640204,2023-11-02 13:53:04.03895
MYS,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,21360,tonnes,annual,2023-10-03 21:13:23.640211,2023-11-02 13:53:04.03895
MYS,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2,17544,tonnes,annual,2023-10-03 21:13:23.640757,2023-11-02 13:53:04.03895
MYS,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2e_100yr,17544,tonnes,annual,2023-10-03 21:13:23.640791,2023-11-02 13:53:04.03895
MYS,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2e_20yr,17544,tonnes,annual,2023-10-03 21:13:23.640798,2023-11-02 13:53:04.03895
NGA,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2,169,tonnes,annual,2023-10-03 21:13:23.669262,2023-11-02 13:53:04.03895
NGA,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2e_100yr,169,tonnes,annual,2023-10-03 21:13:23.669296,2023-11-02 13:53:04.03895
NGA,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2e_20yr,169,tonnes,annual,2023-10-03 21:13:23.669303,2023-11-02 13:53:04.03895
NGA,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2,56,tonnes,annual,2023-10-03 21:13:23.669808,2023-11-02 13:53:04.03895
NGA,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2e_100yr,56,tonnes,annual,2023-10-03 21:13:23.669844,2023-11-02 13:53:04.03895
NGA,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2e_20yr,56,tonnes,annual,2023-10-03 21:13:23.669854,2023-11-02 13:53:04.03895
NGA,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2,56,tonnes,annual,2023-10-03 21:13:23.670378,2023-11-02 13:53:04.03895
NGA,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_100yr,56,tonnes,annual,2023-10-03 21:13:23.670415,2023-11-02 13:53:04.03895
NGA,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_20yr,56,tonnes,annual,2023-10-03 21:13:23.670433,2023-11-02 13:53:04.03895
NGA,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2,56,tonnes,annual,2023-10-03 21:13:23.671197,2023-11-02 13:53:04.03895
NGA,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_100yr,56,tonnes,annual,2023-10-03 21:13:23.67123,2023-11-02 13:53:04.03895
NGA,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_20yr,56,tonnes,annual,2023-10-03 21:13:23.671237,2023-11-02 13:53:04.03895
NGA,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2,56,tonnes,annual,2023-10-03 21:13:23.671736,2023-11-02 13:53:04.03895
NGA,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_100yr,56,tonnes,annual,2023-10-03 21:13:23.671766,2023-11-02 13:53:04.03895
NGA,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_20yr,56,tonnes,annual,2023-10-03 21:13:23.671774,2023-11-02 13:53:04.03895
NGA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,66,tonnes,annual,2023-10-03 21:13:23.673064,2023-11-02 13:53:04.03895
NGA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,66,tonnes,annual,2023-10-03 21:13:23.673103,2023-11-02 13:53:04.03895
NGA,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,66,tonnes,annual,2023-10-03 21:13:23.673115,2023-11-02 13:53:04.03895
NGA,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2,72,tonnes,annual,2023-10-03 21:13:23.673641,2023-11-02 13:53:04.03895
NGA,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2e_100yr,72,tonnes,annual,2023-10-03 21:13:23.67367,2023-11-02 13:53:04.03895
NGA,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2e_20yr,72,tonnes,annual,2023-10-03 21:13:23.67368,2023-11-02 13:53:04.03895
NOR,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2,155892,tonnes,annual,2023-10-03 21:13:23.690142,2023-11-02 13:53:04.03895
NOR,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2e_100yr,155892,tonnes,annual,2023-10-03 21:13:23.690173,2023-11-02 13:53:04.03895
NOR,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2e_20yr,155892,tonnes,annual,2023-10-03 21:13:23.690193,2023-11-02 13:53:04.03895
NOR,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2,68665,tonnes,annual,2023-10-03 21:13:23.693048,2023-11-02 13:53:04.03895
NOR,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2e_100yr,68665,tonnes,annual,2023-10-03 21:13:23.693077,2023-11-02 13:53:04.03895
NOR,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2e_20yr,68665,tonnes,annual,2023-10-03 21:13:23.693085,2023-11-02 13:53:04.03895
NZL,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2,16928,tonnes,annual,2023-10-03 21:13:23.704683,2023-11-02 13:53:04.03895
NZL,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2e_100yr,16928,tonnes,annual,2023-10-03 21:13:23.704715,2023-11-02 13:53:04.03895
NZL,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2e_20yr,16928,tonnes,annual,2023-10-03 21:13:23.704722,2023-11-02 13:53:04.03895
NZL,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2,18529,tonnes,annual,2023-10-03 21:13:23.705346,2023-11-02 13:53:04.03895
NZL,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2e_100yr,18529,tonnes,annual,2023-10-03 21:13:23.705377,2023-11-02 13:53:04.03895
NZL,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2e_20yr,18529,tonnes,annual,2023-10-03 21:13:23.705385,2023-11-02 13:53:04.03895
NZL,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2,21242,tonnes,annual,2023-10-03 21:13:23.705912,2023-11-02 13:53:04.03895
NZL,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_100yr,21242,tonnes,annual,2023-10-03 21:13:23.705943,2023-11-02 13:53:04.03895
NZL,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_20yr,21242,tonnes,annual,2023-10-03 21:13:23.70595,2023-11-02 13:53:04.03895
NZL,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2,21200,tonnes,annual,2023-10-03 21:13:23.706469,2023-11-02 13:53:04.03895
NZL,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_100yr,21200,tonnes,annual,2023-10-03 21:13:23.7065,2023-11-02 13:53:04.03895
NZL,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_20yr,21200,tonnes,annual,2023-10-03 21:13:23.706507,2023-11-02 13:53:04.03895
NZL,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2,21200,tonnes,annual,2023-10-03 21:13:23.707322,2023-11-02 13:53:04.03895
NZL,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_100yr,21200,tonnes,annual,2023-10-03 21:13:23.707361,2023-11-02 13:53:04.03895
NZL,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_20yr,21200,tonnes,annual,2023-10-03 21:13:23.707368,2023-11-02 13:53:04.03895
NZL,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2,21200,tonnes,annual,2023-10-03 21:13:23.708012,2023-11-02 13:53:04.03895
NZL,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2e_100yr,21200,tonnes,annual,2023-10-03 21:13:23.708044,2023-11-02 13:53:04.03895
NZL,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2e_20yr,21200,tonnes,annual,2023-10-03 21:13:23.708052,2023-11-02 13:53:04.03895
NZL,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,23436,tonnes,annual,2023-10-03 21:13:23.708721,2023-11-02 13:53:04.03895
NZL,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,23436,tonnes,annual,2023-10-03 21:13:23.70876,2023-11-02 13:53:04.03895
NZL,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,23436,tonnes,annual,2023-10-03 21:13:23.708769,2023-11-02 13:53:04.03895
NZL,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2,24495,tonnes,annual,2023-10-03 21:13:23.709441,2023-11-02 13:53:04.03895
NZL,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2e_100yr,24495,tonnes,annual,2023-10-03 21:13:23.709472,2023-11-02 13:53:04.03895
NZL,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2e_20yr,24495,tonnes,annual,2023-10-03 21:13:23.709481,2023-11-02 13:53:04.03895
PAK,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2,36086,tonnes,annual,2023-10-03 21:13:23.71492,2023-11-02 13:53:04.03895
PAK,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2e_100yr,36086,tonnes,annual,2023-10-03 21:13:23.714953,2023-11-02 13:53:04.03895
PAK,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2e_20yr,36086,tonnes,annual,2023-10-03 21:13:23.71497,2023-11-02 13:53:04.03895
PAK,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2,38716,tonnes,annual,2023-10-03 21:13:23.715492,2023-11-02 13:53:04.03895
PAK,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2e_100yr,38716,tonnes,annual,2023-10-03 21:13:23.715523,2023-11-02 13:53:04.03895
PAK,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2e_20yr,38716,tonnes,annual,2023-10-03 21:13:23.715531,2023-11-02 13:53:04.03895
PAK,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2,50635,tonnes,annual,2023-10-03 21:13:23.716048,2023-11-02 13:53:04.03895
PAK,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_100yr,50635,tonnes,annual,2023-10-03 21:13:23.716079,2023-11-02 13:53:04.03895
PAK,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_20yr,50635,tonnes,annual,2023-10-03 21:13:23.716086,2023-11-02 13:53:04.03895
PAK,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2,56307,tonnes,annual,2023-10-03 21:13:23.716696,2023-11-02 13:53:04.03895
PAK,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_100yr,56307,tonnes,annual,2023-10-03 21:13:23.716727,2023-11-02 13:53:04.03895
PAK,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_20yr,56307,tonnes,annual,2023-10-03 21:13:23.716734,2023-11-02 13:53:04.03895
PAK,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2,51539,tonnes,annual,2023-10-03 21:13:23.717467,2023-11-02 13:53:04.03895
PAK,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_100yr,51539,tonnes,annual,2023-10-03 21:13:23.717515,2023-11-02 13:53:04.03895
PAK,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_20yr,51539,tonnes,annual,2023-10-03 21:13:23.717523,2023-11-02 13:53:04.03895
PAK,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2,47183,tonnes,annual,2023-10-03 21:13:23.71821,2023-11-02 13:53:04.03895
PAK,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2e_100yr,47183,tonnes,annual,2023-10-03 21:13:23.718241,2023-11-02 13:53:04.03895
PAK,2020-01-01 00:00:00,2020-12-31 00:00:00,iron-mining,co2e_20yr,47183,tonnes,annual,2023-10-03 21:13:23.718249,2023-11-02 13:53:04.03895
PAK,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2,53724,tonnes,annual,2023-10-03 21:13:23.718878,2023-11-02 13:53:04.03895
PAK,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_100yr,53724,tonnes,annual,2023-10-03 21:13:23.718924,2023-11-02 13:53:04.03895
PAK,2021-01-01 00:00:00,2021-12-31 00:00:00,iron-mining,co2e_20yr,53724,tonnes,annual,2023-10-03 21:13:23.718946,2023-11-02 13:53:04.03895
PAK,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2,56302,tonnes,annual,2023-10-03 21:13:23.719512,2023-11-02 13:53:04.03895
PAK,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2e_100yr,56302,tonnes,annual,2023-10-03 21:13:23.719546,2023-11-02 13:53:04.03895
PAK,2022-01-01 00:00:00,2022-12-31 00:00:00,iron-mining,co2e_20yr,56302,tonnes,annual,2023-10-03 21:13:23.719555,2023-11-02 13:53:04.03895
PER,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2,340600,tonnes,annual,2023-10-03 21:13:23.731489,2023-11-02 13:53:04.10275
PER,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_100yr,340600,tonnes,annual,2023-10-03 21:13:23.731519,2023-11-02 13:53:04.10275
PER,2017-01-01 00:00:00,2017-12-31 00:00:00,iron-mining,co2e_20yr,340600,tonnes,annual,2023-10-03 21:13:23.731546,2023-11-02 13:53:04.10275
PER,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2,369200,tonnes,annual,2023-10-03 21:13:23.732198,2023-11-02 13:53:04.10275
PER,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_100yr,369200,tonnes,annual,2023-10-03 21:13:23.732242,2023-11-02 13:53:04.10275
PER,2018-01-01 00:00:00,2018-12-31 00:00:00,iron-mining,co2e_20yr,369200,tonnes,annual,2023-10-03 21:13:23.73225,2023-11-02 13:53:04.10275
PER,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2,392600,tonnes,annual,2023-10-03 21:13:23.73275,2023-11-02 13:53:04.10275
PER,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_100yr,392600,tonnes,annual,2023-10-03 21:13:23.732781,2023-11-02 13:53:04.10275
PER,2019-01-01 00:00:00,2019-12-31 00:00:00,iron-mining,co2e_20yr,392600,tonnes,annual,2023-10-03 21:13:23.732788,2023-11-02 13:53:04.10275
PRK,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2,403602,tonnes,annual,2023-10-03 21:13:23.761582,2023-11-02 13:53:04.10275
PRK,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2e_100yr,403602,tonnes,annual,2023-10-03 21:13:23.761615,2023-11-02 13:53:04.10275
PRK,2015-01-01 00:00:00,2015-12-31 00:00:00,iron-mining,co2e_20yr,403602,tonnes,annual,2023-10-03 21:13:23.761622,2023-11-02 13:53:04.10275
PRK,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2,431550,tonnes,annual,2023-10-03 21:13:23.762159,2023-11-02 13:53:04.10275
PRK,2016-01-01 00:00:00,2016-12-31 00:00:00,iron-mining,co2e_100yr,431550,tonnes,annual,2023-10-03 21:13:23.762194,2023-11-02 13:53:04.10275
